DateTime,Value,Type
2013-04-11 7:30:00,22058.3,Lower Low
2013-04-12 1:36:00,22173.4,Higher High
2013-04-16 1:48:00,21475.35,Lower Low
2013-04-16 6:40:00,21813.55,Higher High
2013-04-18 1:31:00,21423.25,Lower Low
2013-04-18 2:15:00,21618.05,Higher High
2013-04-19 1:33:00,21496.3,Lower Low
2013-04-19 7:59:00,22016.95,Higher High
2013-04-22 5:34:00,21956.55,Lower Low
2013-04-22 7:23:00,22131.65,Higher High
2013-04-23 6:47:00,21747.45,Lower Low
2013-04-26 1:58:00,22690.35,Higher High
2013-04-26 7:26:00,22528.95,Lower Low
2013-04-29 1:51:00,22647.6,Higher High
2013-04-29 5:48:00,22488.65,Lower Low
2013-04-30 1:33:00,22862.7,Higher High
2013-05-02 1:35:00,22552.3,Lower Low
2013-05-03 2:02:00,22886.15,Higher High
2013-05-03 7:58:00,22678.65,Lower Low
2013-05-06 2:33:00,22980.55,Higher High
2013-05-07 1:54:00,22855.6,Lower Low
2013-05-09 1:30:00,23344.45,Higher High
2013-05-09 5:16:00,23126.8,Lower Low
2013-05-10 7:59:00,23330.6,Higher High
2013-05-13 7:55:00,22958.85,Lower Low
2013-05-14 1:31:00,23145.9,Higher High
2013-05-14 7:36:00,22878.65,Lower Low
2013-05-15 5:20:00,23163.55,Higher High
2013-05-16 1:36:00,22955.9,Lower Low
2013-05-20 3:06:00,23512.4,Higher High
2013-05-21 1:40:00,23337.75,Lower Low
2013-05-21 2:41:00,23446,Higher High
2013-05-23 6:30:00,22605.7,Lower Low
2013-05-24 1:33:00,22781.55,Higher High
2013-05-24 5:02:00,22470.55,Lower Low
2013-05-27 7:32:00,22729.85,Higher High
2013-05-28 1:33:00,22639.55,Lower Low
2013-05-28 7:55:00,22942.15,Higher High
2013-05-29 7:47:00,22532.55,Lower Low
2013-05-30 1:42:00,22630.65,Higher High
2013-05-30 5:27:00,22290.7,Lower Low
2013-05-31 1:35:00,22575.7,Higher High
2013-05-31 7:31:00,22346.2,Lower Low
2013-06-03 1:38:00,22564.2,Higher High
2013-06-03 7:30:00,22249.65,Lower Low
2013-06-04 1:56:00,22330.05,Higher High
2013-06-06 5:02:00,21799.25,Lower Low
2013-06-07 1:33:00,21820.45,Higher High
2013-06-07 6:07:00,21506.35,Lower Low
2013-06-10 3:37:00,21723.85,Higher High
2013-06-10 5:26:00,21497.55,Lower Low
2013-06-11 1:47:00,21632,Higher High
2013-06-13 1:57:00,20652.75,Lower Low
2013-06-14 2:15:00,21164.7,Higher High
2013-06-14 7:59:00,20954.65,Lower Low
2013-06-17 3:39:00,21272.75,Higher High
2013-06-18 1:44:00,20995.4,Lower Low
2013-06-18 7:51:00,21240,Higher High
2013-06-21 1:30:00,19974.85,Lower Low
2013-06-21 6:20:00,20383.55,Higher High
2013-06-25 5:06:00,19426.35,Lower Low
2013-06-25 6:47:00,19992.3,Higher High
2013-06-26 1:36:00,19914,Lower Low
2013-06-27 2:43:00,20713.35,Higher High
2013-06-27 7:25:00,20375.4,Lower Low
2013-07-02 1:30:00,21003.25,Higher High
2013-07-03 7:54:00,20119.55,Lower Low
2013-07-05 7:57:00,20866.35,Higher High
2013-07-08 1:46:00,20244.05,Lower Low
2013-07-09 1:50:00,20767.6,Higher High
2013-07-09 2:37:00,20571.55,Lower Low
2013-07-10 1:46:00,21044.45,Higher High
2013-07-10 5:15:00,20633,Lower Low
2013-07-11 6:01:00,21503.7,Higher High
2013-07-12 7:53:00,21242.45,Lower Low
2013-07-15 3:23:00,21391.75,Higher High
2013-07-15 6:51:00,21205.6,Lower Low
2013-07-16 6:59:00,21394.15,Higher High
2013-07-17 1:48:00,21253.6,Lower Low
2013-07-17 2:45:00,21460.95,Higher High
2013-07-19 1:34:00,21214.25,Lower Low
2013-07-22 1:30:00,21473.8,Higher High
2013-07-22 3:21:00,21283.85,Lower Low
2013-07-23 7:35:00,21964.05,Higher High
2013-07-24 3:13:00,21799.3,Lower Low
2013-07-24 7:51:00,21984.25,Higher High
2013-07-26 1:37:00,21834.25,Lower Low
2013-07-26 2:17:00,22034.4,Higher High
2013-07-29 1:45:00,21749.7,Lower Low
2013-07-29 2:17:00,21953.35,Higher High
2013-07-30 2:03:00,21839.75,Lower Low
2013-07-31 1:58:00,22070.15,Higher High
2013-07-31 7:54:00,21853.45,Lower Low
2013-08-01 1:30:00,22152.05,Higher High
2013-08-01 3:37:00,21983.15,Lower Low
2013-08-02 1:30:00,22291.4,Higher High
2013-08-02 7:31:00,22136.8,Lower Low
2013-08-05 1:30:00,22268.4,Higher High
2013-08-06 2:22:00,21807.95,Lower Low
2013-08-06 6:36:00,22012.5,Higher High
2013-08-07 7:59:00,21571.15,Lower Low
2013-08-08 1:39:00,21785.7,Higher High
2013-08-08 7:54:00,21629.5,Lower Low
2013-08-09 7:59:00,21811.25,Higher High
2013-08-12 1:41:00,21735.05,Lower Low
2013-08-15 2:12:00,22696,Higher High
2013-08-16 1:58:00,22311.55,Lower Low
2013-08-16 3:59:00,22663.75,Higher High
2013-08-19 1:33:00,22387.7,Lower Low
2013-08-19 6:01:00,22551.25,Higher High
2013-08-20 7:44:00,21907.2,Lower Low
2013-08-21 1:30:00,21970.25,Higher High
2013-08-22 1:30:00,21573.05,Lower Low
2013-08-23 1:40:00,22103.9,Higher High
2013-08-23 5:46:00,21769.05,Lower Low
2013-08-26 2:57:00,22116,Higher High
2013-08-28 5:02:00,21465.7,Lower Low
2013-08-29 7:59:00,21717.8,Higher High
2013-08-30 1:48:00,21549.95,Lower Low
2013-09-03 5:36:00,22456.8,Higher High
2013-09-04 1:39:00,22143,Lower Low
2013-09-05 6:28:00,22682.95,Higher High
2013-09-06 1:31:00,22578.35,Lower Low
2013-09-09 1:35:00,22853,Higher High
2013-09-09 7:17:00,22680.65,Lower Low
2013-09-11 1:40:00,23120.45,Higher High
2013-09-11 7:16:00,22848.55,Lower Low
2013-09-12 2:41:00,23048.2,Higher High
2013-09-12 7:11:00,22909,Lower Low
2013-09-13 1:39:00,22956.75,Higher High
2013-09-13 5:35:00,22790.8,Lower Low
2013-09-16 1:31:00,23268.15,Higher High
2013-09-16 3:44:00,23173.85,Lower Low
2013-09-17 1:30:00,23243.1,Higher High
2013-09-18 5:03:00,23080.6,Lower Low
2013-09-19 1:30:00,23554.35,Higher High
2013-09-24 2:55:00,23102.25,Lower Low
2013-09-25 1:53:00,23281.6,Higher High
2013-09-26 1:51:00,23043.9,Lower Low
2013-09-26 5:55:00,23224.35,Higher High
2013-09-27 2:12:00,23118.85,Lower Low
2013-09-27 6:25:00,23340.2,Higher High
2013-09-30 7:59:00,22845.45,Lower Low
2013-10-02 3:45:00,23138.85,Higher High
2013-10-02 7:37:00,22933.3,Lower Low
2013-10-03 5:06:00,23241.5,Higher High
2013-10-04 1:33:00,22983.45,Lower Low
2013-10-04 6:55:00,23152.7,Higher High
2013-10-07 1:51:00,22896.65,Lower Low
2013-10-08 5:50:00,23228.7,Higher High
2013-10-09 1:33:00,22965.9,Lower Low
2013-10-10 1:30:00,23084.1,Higher High
2013-10-10 2:47:00,22743.45,Lower Low
2013-10-11 1:30:00,23336.6,Higher High
2013-10-11 2:31:00,23205.4,Lower Low
2013-10-15 1:30:00,23411.2,Higher High
2013-10-15 6:06:00,23279.35,Lower Low
2013-10-16 1:30:00,23330.05,Higher High
2013-10-16 5:48:00,23128.7,Lower Low
2013-10-17 1:32:00,23357.15,Higher High
2013-10-17 7:57:00,23073.9,Lower Low
2013-10-21 1:37:00,23534.65,Higher High
2013-10-22 1:54:00,23263.55,Lower Low
2013-10-23 1:57:00,23505.8,Higher High
2013-10-24 2:41:00,22762.2,Lower Low
2013-10-25 1:41:00,22839.15,Higher High
2013-10-25 5:12:00,22640.2,Lower Low
2013-10-29 1:48:00,22979.35,Higher High
2013-10-29 3:09:00,22760.9,Lower Low
2013-10-30 7:59:00,23316.1,Higher High
2013-10-31 1:42:00,23108.25,Lower Low
2013-10-31 7:15:00,23250.65,Higher High
2013-11-01 1:46:00,23149.55,Lower Low
2013-11-04 1:33:00,23345.95,Higher High
2013-11-04 3:04:00,23165.05,Lower Low
2013-11-05 1:30:00,23263.65,Higher High
2013-11-05 1:36:00,22949.4,Lower Low
2013-11-06 5:02:00,23119.05,Higher High
2013-11-08 6:11:00,22686.55,Lower Low
2013-11-08 6:11:00,22707.95,Lower High
2013-11-11 1:52:00,22688.4,Higher Low
2013-11-11 7:30:00,23124.3,Higher High
2013-11-13 7:59:00,22463.4,Lower Low
2013-11-19 1:30:00,23856.9,Higher High
2013-11-19 7:12:00,23620.3,Lower Low
2013-11-20 1:35:00,23843.8,Higher High
2013-11-21 5:03:00,23508.8,Lower Low
2013-11-22 1:36:00,23764.4,Higher High
2013-11-22 5:13:00,23641.2,Lower Low
2013-11-25 1:30:00,23791.5,Higher High
2013-11-25 2:01:00,23673.55,Lower Low
2013-11-26 7:12:00,23672.55,Lower High
2013-11-27 1:35:00,23649.8,Lower Low
2013-11-28 1:41:00,24014.8,Higher High
2013-11-28 7:37:00,23734.55,Lower Low
2013-11-29 7:59:00,23912.3,Higher High
2013-12-02 1:40:00,23844.25,Lower Low
2013-12-02 2:06:00,24111.55,Higher High
2013-12-03 1:30:00,23833.25,Lower Low
2013-12-03 6:45:00,23975.75,Higher High
2013-12-04 1:33:00,23603,Lower Low
2013-12-04 3:09:00,23846.85,Higher High
2013-12-05 2:59:00,23563.2,Lower Low
2013-12-05 7:19:00,23728.9,Higher High
2013-12-06 2:21:00,23614.2,Lower Low
2013-12-09 1:30:00,23957.3,Higher High
2013-12-09 2:42:00,23775,Lower Low
2013-12-10 1:52:00,23810.95,Higher High
2013-12-12 2:50:00,23160.9,Lower Low
2013-12-12 5:46:00,23327.45,Higher High
2013-12-13 1:36:00,23017.35,Lower Low
2013-12-13 3:43:00,23331.55,Higher High
2013-12-16 3:30:00,22999.75,Lower Low
2013-12-17 1:30:00,23254.8,Higher High
2013-12-18 1:58:00,22993.55,Lower Low
2013-12-19 1:30:00,23404,Higher High
2013-12-19 7:48:00,22753.3,Lower Low
2013-12-20 1:37:00,22936.9,Higher High
2013-12-20 5:40:00,22713.7,Lower Low
2013-12-24 3:31:00,23194.65,Higher High
2013-12-27 1:38:00,23130.85,Lower Low
2013-12-30 1:33:00,23369.35,Higher High
2013-12-30 7:01:00,23178.3,Lower Low
2013-12-31 3:22:00,23361.35,Higher High
2013-12-31 3:58:00,23271.8,Lower Low
2014-01-02 1:30:00,23469.35,Higher High
2014-01-06 1:45:00,22567.75,Lower Low
2014-01-06 7:33:00,22757.45,Higher High
2014-01-07 1:30:00,22644.6,Lower Low
2014-01-09 2:59:00,23044.95,Higher High
2014-01-09 7:14:00,22709.05,Lower Low
2014-01-13 1:30:00,23067.35,Higher High
2014-01-14 1:30:00,22657.1,Lower Low
2014-01-15 1:44:00,23010.05,Higher High
2014-01-15 3:12:00,22827,Lower Low
2014-01-16 1:30:00,23067.55,Higher High
2014-01-17 2:06:00,22849.1,Lower Low
2014-01-17 5:12:00,23263.4,Higher High
2014-01-20 5:46:00,22884.6,Lower Low
2014-01-21 5:11:00,23139.65,Higher High
2014-01-22 1:33:00,22913.65,Lower Low
2014-01-22 2:57:00,23119.6,Higher High
2014-01-27 1:35:00,21880.75,Lower Low
2014-01-27 5:53:00,22044.25,Higher High
2014-01-28 2:32:00,21892.2,Lower Low
2014-01-29 1:53:00,22222.7,Higher High
2014-01-30 1:46:00,21746.25,Lower Low
2014-01-30 3:59:00,22052.15,Higher High
2014-02-04 7:43:00,21388.6,Lower Low
2014-02-05 1:30:00,21560.35,Higher High
2014-02-05 7:02:00,21197.8,Lower Low
2014-02-06 2:45:00,21440.4,Higher High
2014-02-06 5:46:00,21277,Lower Low
2014-02-07 6:56:00,21703.7,Higher High
2014-02-10 7:45:00,21524.8,Lower Low
2014-02-12 7:36:00,22308.25,Higher High
2014-02-13 7:22:00,22098.2,Lower Low
2014-02-14 1:40:00,22412.75,Higher High
2014-02-14 6:19:00,22243.75,Lower Low
2014-02-17 1:50:00,22585.7,Higher High
2014-02-18 2:50:00,22437.4,Lower Low
2014-02-18 7:59:00,22589.75,Higher High
2014-02-19 2:40:00,22534.2,Lower Low
2014-02-20 1:45:00,22742.7,Higher High
2014-02-20 2:19:00,22297.85,Lower Low
2014-02-21 1:30:00,22633.3,Higher High
2014-02-21 5:46:00,22442.4,Lower Low
2014-02-24 1:30:00,22545.25,Higher High
2014-02-24 5:02:00,22260.15,Lower Low
2014-02-25 3:27:00,22518.85,Higher High
2014-02-26 1:32:00,22258.9,Lower Low
2014-02-26 6:57:00,22502.95,Higher High
2014-02-27 1:37:00,22432.5,Lower Low
2014-02-28 2:05:00,22986.7,Higher High
2014-02-28 3:45:00,22709.5,Lower Low
2014-03-03 1:56:00,22749.15,Higher High
2014-03-03 7:10:00,22487.25,Lower Low
2014-03-05 1:31:00,22813.4,Higher High
2014-03-05 6:44:00,22529.85,Lower Low
2014-03-07 1:55:00,22820.4,Higher High
2014-03-11 1:46:00,22198.05,Lower Low
2014-03-11 3:01:00,22352,Higher High
2014-03-12 5:41:00,21873.2,Lower Low
2014-03-13 3:18:00,22041.35,Higher High
2014-03-14 5:22:00,21462.5,Lower Low
2014-03-17 2:24:00,21535.7,Higher High
2014-03-17 3:35:00,21423.05,Lower Low
2014-03-19 1:35:00,21614.55,Higher High
2014-03-20 7:11:00,21137.6,Lower Low
2014-03-24 7:50:00,21866.95,Higher High
2014-03-25 1:38:00,21704.75,Lower Low
2014-03-26 3:43:00,22006.65,Higher High
2014-03-26 7:58:00,21865.35,Lower Low
2014-05-07 1:30:00,21923.15,Higher High
2014-05-07 6:01:00,21680.35,Lower Low
2014-05-08 3:06:00,21929.45,Higher High
2014-05-09 1:41:00,21705.1,Lower Low
2014-05-09 2:06:00,21925.4,Higher High
2014-05-12 1:54:00,21796.9,Lower Low
2014-05-13 1:30:00,22405.75,Higher High
2014-05-13 2:23:00,22286.45,Lower Low
2014-05-14 5:25:00,22664.35,Higher High
2014-05-15 1:50:00,22610,Lower Low
2014-05-15 2:11:00,22792.65,Higher High
2014-05-16 2:00:00,22555.6,Lower Low
2014-05-19 1:30:00,22739.8,Higher High
2014-05-19 6:00:00,22555.95,Lower Low
2014-05-20 2:20:00,22914.15,Higher High
2014-05-21 1:36:00,22649.65,Lower Low
2014-05-22 2:00:00,23053.3,Higher High
2014-05-23 1:36:00,22922.35,Lower Low
2014-05-26 1:45:00,23087,Higher High
2014-05-27 1:44:00,22886.45,Lower Low
2014-05-27 1:58:00,22984.45,Higher High
2014-05-28 2:12:00,22949.85,Lower Low
2014-05-29 3:00:00,23209.25,Higher High
2014-05-29 7:34:00,22968.1,Lower Low
2014-05-30 1:40:00,23178.6,Higher High
2014-05-30 2:43:00,22993.7,Lower Low
2014-06-03 1:30:00,23309.8,Higher High
2014-06-03 1:57:00,23134.35,Lower Low
2014-06-04 1:30:00,23275.55,Higher High
2014-06-05 1:40:00,23052.45,Lower Low
2014-06-06 1:30:00,23219.25,Higher High
2014-06-06 7:34:00,22950.65,Lower Low
2014-06-09 2:52:00,23159.6,Higher High
2014-06-10 1:50:00,23061.25,Lower Low
2014-06-10 6:07:00,23360.25,Higher High
2014-06-11 1:33:00,23168.15,Lower Low
2014-06-11 6:32:00,23272.05,Higher High
2014-06-12 1:32:00,23065.5,Lower Low
2014-06-12 5:04:00,23237.75,Higher High
2014-06-13 1:30:00,23103,Lower Low
2014-06-13 5:19:00,23397.75,Higher High
2014-06-16 1:50:00,23232.55,Lower Low
2014-06-16 5:22:00,23340.4,Higher High
2014-06-17 3:31:00,23127,Lower Low
2014-06-19 1:33:00,23300.3,Higher High
2014-06-19 6:32:00,23122.75,Lower Low
2014-06-23 1:46:00,23393.8,Higher High
2014-06-23 7:59:00,22802.1,Lower Low
2014-06-24 5:27:00,22946.1,Higher High
2014-06-25 6:09:00,22829.3,Lower Low
2014-06-27 1:40:00,23272.1,Higher High
2014-06-27 3:11:00,23111.05,Lower Low
2014-06-30 1:44:00,23346.25,Higher High
2014-06-30 6:31:00,22960.1,Lower Low
2014-07-02 7:59:00,23576.35,Higher High
2014-07-03 1:34:00,23482.9,Lower Low
2014-07-04 1:59:00,23626.15,Higher High
2014-07-04 6:47:00,23508.25,Lower Low
2014-07-07 1:48:00,23592.4,Higher High
2014-07-09 7:30:00,23126.7,Lower Low
2014-07-10 1:30:00,23276.3,Higher High
2014-07-10 2:01:00,23182.05,Lower Low
2014-07-11 2:16:00,23307.55,Higher High
2014-07-11 6:39:00,23147,Lower Low
2014-07-15 1:32:00,23496.55,Higher High
2014-07-15 6:09:00,23398.25,Lower Low
2014-07-16 1:47:00,23562.3,Higher High
2014-07-16 3:04:00,23430.15,Lower Low
2014-07-17 2:18:00,23573.9,Higher High
2014-07-18 1:30:00,23240.6,Lower Low
2014-07-21 1:40:00,23498.35,Higher High
2014-07-21 7:59:00,23372.65,Lower Low
2014-07-25 1:39:00,24242.45,Higher High
2014-07-25 2:32:00,24089,Lower Low
2014-07-28 3:03:00,24501.15,Higher High
2014-07-29 2:05:00,24437.1,Lower Low
2014-07-30 2:05:00,24912.2,Higher High
2014-07-30 7:35:00,24660.35,Lower Low
2014-07-31 1:32:00,24893.75,Higher High
2014-07-31 6:07:00,24661.55,Lower Low
2014-08-01 1:42:00,24731.5,Higher High
2014-08-01 7:41:00,24485.75,Lower Low
2014-08-04 5:32:00,24690.6,Higher High
2014-08-05 5:32:00,24494.1,Lower Low
2014-08-05 7:55:00,24672.15,Higher High
2014-08-06 2:17:00,24397.4,Lower Low
2014-08-06 7:59:00,24589.7,Higher High
2014-08-08 5:20:00,24474.5,Higher Low
2014-08-11 7:57:00,24671.35,Higher High
2014-08-12 2:47:00,24552.4,Lower Low
2014-08-12 7:59:00,24691.65,Higher High
2014-08-13 5:10:00,24611.2,Lower Low
2014-08-14 5:37:00,24964.4,Higher High
2014-08-14 7:02:00,24721.85,Lower Low
2014-08-15 5:22:00,25010.3,Higher High
2014-08-18 3:33:00,24765.05,Lower Low
2014-08-19 7:18:00,25201.2,Higher High
2014-08-20 1:41:00,25056.7,Lower Low
2014-08-20 7:36:00,25190.05,Higher High
2014-08-21 3:38:00,24896.2,Lower Low
2014-08-22 5:26:00,25132.95,Higher High
2014-08-25 2:47:00,24946.85,Lower Low
2014-08-25 6:10:00,25243.15,Higher High
2014-08-26 7:57:00,25069,Lower Low
2014-08-27 1:32:00,25160.7,Higher High
2014-08-27 7:41:00,24883.45,Lower Low
2014-08-28 2:18:00,25053.35,Higher High
2014-08-29 2:25:00,24630.8,Lower Low
2014-08-29 7:53:00,24814.25,Higher High
2014-09-01 1:45:00,24696.2,Lower Low
2014-09-01 1:53:00,24891.25,Higher High
2014-09-02 3:21:00,24576.25,Lower Low
2014-09-02 6:39:00,24816.9,Higher High
2014-09-03 1:30:00,24751.7,Lower Low
2014-09-03 7:52:00,25325.15,Higher High
2014-09-04 1:42:00,25193.35,Lower Low
2014-09-04 7:20:00,25363,Higher High
2014-09-05 3:15:00,25171.6,Lower Low
2014-09-08 1:30:00,25263.65,Higher High
2014-09-10 7:45:00,24681.2,Lower Low
2014-09-11 3:17:00,24782.95,Higher High
2014-09-11 7:06:00,24589.9,Lower Low
2014-09-12 1:35:00,24701.45,Higher High
2014-09-15 2:22:00,24300.55,Lower Low
2014-09-15 5:50:00,24471.8,Higher High
2014-09-16 7:58:00,24117.6,Lower Low
2014-09-17 2:47:00,24470.25,Higher High
2014-09-18 6:57:00,24103.55,Lower Low
2014-09-19 6:43:00,24419.85,Higher High
2014-09-22 7:59:00,23949.3,Lower Low
2014-09-23 6:02:00,24012.05,Higher High
2014-09-24 2:16:00,23799.05,Lower Low
2014-09-25 1:30:00,24058,Higher High
2014-09-26 1:43:00,23555.6,Lower Low
2014-09-26 3:20:00,23717.1,Higher High
2014-10-03 1:39:00,22565.6,Lower Low
2014-10-03 6:19:00,23147.85,Higher High
2014-10-06 1:30:00,22988.65,Lower Low
2014-10-06 6:53:00,23441.25,Higher High
2014-10-07 1:45:00,23209.75,Lower Low
2014-10-07 5:36:00,23517.85,Higher High
2014-10-08 2:04:00,23184.15,Lower Low
2014-10-09 2:38:00,23581.35,Higher High
2014-10-13 2:34:00,22871.25,Lower Low
2014-10-14 2:38:00,23409.95,Higher High
2014-10-15 1:33:00,22992.95,Lower Low
2014-10-15 6:50:00,23238.05,Higher High
2014-10-16 1:31:00,22868,Lower Low
2014-10-17 1:48:00,23148.95,Higher High
2014-10-17 2:54:00,22888.75,Lower Low
2014-10-20 1:36:00,23290.4,Higher High
2014-10-20 7:59:00,23052.3,Lower Low
2014-10-21 2:18:00,23231.5,Higher High
2014-10-21 5:05:00,22964.9,Lower Low
2014-10-22 5:07:00,23460.75,Higher High
2014-10-24 1:30:00,23157.5,Lower Low
2014-10-24 3:05:00,23352.6,Higher High
2014-10-27 1:38:00,23012.8,Lower Low
2014-10-29 5:14:00,23855.65,Higher High
2014-10-30 7:37:00,23615.1,Lower Low
2014-11-03 1:30:00,24089.95,Higher High
2014-11-04 1:30:00,23815.85,Lower Low
2014-11-04 2:17:00,24016.4,Higher High
2014-11-05 7:17:00,23623.15,Lower Low
2014-11-06 1:40:00,23775.75,Higher High
2014-11-07 2:52:00,23430.2,Lower Low
2014-11-10 1:31:00,24110.25,Higher High
2014-11-10 7:41:00,23703.7,Lower Low
2014-11-11 2:08:00,23931.45,Higher High
2014-11-11 5:57:00,23760.55,Lower Low
2014-11-12 7:08:00,23999.95,Higher High
2014-11-13 1:30:00,23850.4,Lower Low
2014-11-13 6:23:00,24097.9,Higher High
2014-11-14 1:49:00,23966.8,Lower Low
2014-11-17 1:30:00,24307.75,Higher High
2014-11-17 7:59:00,23787.3,Lower Low
2014-11-18 1:30:00,23881.05,Higher High
2014-11-18 7:16:00,23483.15,Lower Low
2014-11-19 1:46:00,23572.25,Higher High
2014-11-20 1:45:00,23252.6,Lower Low
2014-11-20 2:42:00,23461.05,Higher High
2014-11-21 1:45:00,23301.45,Lower Low
2014-11-24 1:30:00,23936.35,Higher High
2014-11-24 1:58:00,23823.55,Lower Low
2014-11-25 2:00:00,23935.1,Higher High
2014-11-26 1:32:00,23799.4,Lower Low
2014-11-27 1:39:00,24228.15,Higher High
2014-11-28 2:46:00,23887.6,Lower Low
2014-11-28 5:17:00,24117.2,Higher High
2014-12-02 2:22:00,23293.8,Lower Low
2014-12-03 1:49:00,23921.8,Higher High
2014-12-03 5:21:00,23378.8,Lower Low
2014-12-04 7:59:00,23844.25,Higher High
2014-12-05 2:36:00,23772.8,Lower Low
2014-12-05 5:45:00,24170.1,Higher High
2014-12-08 1:31:00,24012.15,Lower Low
2014-12-08 2:54:00,24189.6,Higher High
2014-12-10 2:48:00,23345.85,Lower Low
2014-12-10 6:37:00,23656.55,Higher High
2014-12-11 1:40:00,23169.65,Lower Low
2014-12-12 2:35:00,23446,Higher High
2014-12-15 2:00:00,22856,Lower Low
2014-12-15 6:49:00,23067.7,Higher High
2014-12-16 7:59:00,22641.05,Lower Low
2014-12-17 1:37:00,22726.6,Higher High
2014-12-17 3:03:00,22529.75,Lower Low
2014-12-18 3:48:00,22935.1,Higher High
2014-12-18 5:31:00,22736.85,Lower Low
2014-12-19 2:30:00,23189.6,Higher High
2014-12-19 3:14:00,23041.35,Lower Low
2014-12-23 3:17:00,23495.65,Higher High
2014-12-23 7:26:00,23269.4,Lower Low
2014-12-24 2:14:00,23421.1,Higher High
2014-12-24 2:47:00,23321.1,Lower Low
2014-12-29 2:40:00,23867.5,Higher High
2014-12-29 7:46:00,23722.9,Lower Low
2014-12-30 1:30:00,23835.15,Higher High
2014-12-30 7:35:00,23442.55,Lower Low
2015-01-02 7:59:00,23867.05,Higher High
2015-01-05 1:31:00,23655.5,Lower Low
2015-01-05 5:02:00,23998.9,Higher High
2015-01-06 5:29:00,23312.5,Lower Low
2015-01-08 1:30:00,23941.65,Higher High
2015-01-08 2:20:00,23719.05,Lower Low
2015-01-09 6:01:00,24169.1,Higher High
2015-01-09 7:41:00,23859.45,Lower Low
2015-01-12 1:32:00,24113.35,Higher High
2015-01-12 3:46:00,23905,Lower Low
2015-01-14 2:08:00,24326.7,Higher High
2015-01-14 6:39:00,24056.2,Lower Low
2015-01-15 7:33:00,24369,Higher High
2015-01-19 6:43:00,23590.05,Lower Low
2015-01-23 1:49:00,24896.25,Higher High
2015-01-23 2:46:00,24726.75,Lower Low
2015-01-27 1:30:00,24991.7,Higher High
2015-01-27 5:13:00,24672.75,Lower Low
2015-01-28 5:27:00,24983.9,Higher High
2015-01-29 5:21:00,24524.15,Lower Low
2015-01-30 1:35:00,24763.55,Higher High
